run_num,model name,num epochs,epoch stop,batch size,learning rate,weight_decay,beta1,beta2,min lr,kernel size,max ch,norm ref,norm lambda,n heads,drop prob,n trans layers,attention type,loss_func,loss,loss_val,dice,loss SD,loss_val SD,dice SD,Avg Error,Avg FA rate,Avg MD rate,run time,eval run time
40,U_Net,120,120,32,0.0008437486657974,4.878618619190196e-06,0.8075658120745424,0.9972135745978028,5.74394135951914e-08,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0003040417504962,0.0002603475004434,0.9778759479522704,0.0051622174293333,0.0326703761383624,0.0253076276971756,0.0160856035386307,0.0514413518886679,0.0549826043737574,1535.6773467063904,84.22805881500244
41,U_Net,120,120,64,4.157616850974483e-05,2.184050367609097e-08,0.8698578759438507,0.9996519787232818,2.657267282312514e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.2565685212612152,0.2536415457725525,0.9354623556137084,0.0117164800375315,0.0093774828632268,0.0449238882353457,1.0,1.0,1.0,1115.510108709335,-1.0
42,U_Net,120,120,32,0.0001155625391181,7.584004951696631e-05,0.6359237385297556,0.9980208884793152,1.348450150064344e-09,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1020330339670181,0.1015315949916839,0.9431748986244202,0.0188880747083616,0.0230914449096461,0.0192767909990353,1.0,1.0,1.0,1551.91703748703,-1.0
43,U_Net,120,120,64,0.0004263597723046,0.0016378216745712,0.4638324928062102,0.9989677934828494,9.180954135629209e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0947633683681488,0.0909335762262344,0.9722695350646972,0.0630826099668234,0.0978429649841409,0.0180503916016961,0.0154813741103352,0.046284791252485,0.062748508946322,1108.4344584941864,77.15489864349365
44,U_Net,120,120,64,0.0012347222556648,9.759623470362452e-08,0.3769577885159608,0.9936390855184888,1.0642751551541321e-08,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0015279725193977,0.0013818189036101,0.95608389377594,0.0090809228507277,0.2878245476322231,0.0610623418788041,0.0152609316440538,0.0328031809145129,0.0605119284294234,1101.9813256263733,81.88201975822449
45,U_Net,120,120,32,0.0007314119672689,4.20512291928377e-07,0.973256958125226,0.9750187294263476,3.5210804495457307e-10,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.0715173333883285,0.0715166330337524,0.9285136461257936,0.0097366540807557,0.0127583914905983,0.0119441149095593,1.0,1.0,1.0,1568.3396127223969,-1.0
46,U_Net,120,120,64,0.0001872163518448,1.831246413998456e-06,0.9170641318981092,0.9839499714488142,1.5776364272313805e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0424893163144588,0.0400317162275314,0.9836384057998656,0.0277064094277772,0.0319381738963865,0.0607610433386911,0.0175327037954275,0.0526838966202783,0.0617544731610337,1119.551540851593,122.1912167072296
47,U_Net,120,120,64,6.850559521176767e-05,1.0450316400359144e-05,0.7641214455724297,0.9510466566052144,5.022331257951814e-07,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.1029576212167739,0.1017109155654907,0.9425079822540284,0.0144244427615134,0.0140733953662968,0.0215380506573423,1.0,1.0,1.0,1112.5391499996183,-1.0
48,U_Net,120,120,64,0.0044301978621483,2.052735226181191e-08,0.5747483401123465,0.9907840338163474,2.174045023859605e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0766027495265007,0.0722169578075409,0.9750540256500244,0.0467419973836762,0.0287309743317452,0.008109904682395,0.0146208714548039,0.042308648111332,0.0600149105367793,1099.4372584819794,97.94797277450562
49,U_Net,120,120,32,2.4191514077762048e-05,9.24971347760408e-07,0.9272914714801208,0.9978824313924308,4.728552671230247e-09,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.2063228338956833,0.2051970511674881,0.8929719924926758,0.0327024996326582,0.0312250343758793,0.0302202436258533,1.0,1.0,1.0,1538.2103667259216,-1.0
50,U_Net,120,120,64,1.1263061648613535e-05,2.919076645274015e-07,0.9826291973029866,0.9965821107362872,4.7737296345243735e-08,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.4413845837116241,0.441747635602951,0.835200309753418,0.0423910708248688,0.0368490165527252,0.070451703117263,1.0,1.0,1.0,1110.2323524951937,-1.0
51,U_Net,120,120,64,0.0017964173466314,3.3531977520240515e-05,0.8859031130638331,0.972308175703438,1.6819333840310612e-10,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0760616660118103,0.073760874569416,0.9680802226066588,0.0391429701805924,0.0367966755715014,0.014146713506292,0.0156970675521006,0.0390159045725646,0.0587723658051689,1117.4892463684082,52.99164271354675
52,U_Net,120,120,32,0.0001214696815719,3.15147263303994e-06,0.8223863007823751,0.994397639110588,1.2620974413647601e-09,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.0532380938529968,0.0530208721756935,0.9470471143722534,0.0134654064685656,0.0172592444953681,0.0324819738459086,1.0,1.0,1.0,1568.7737765312197,-1.0
53,U_Net,120,120,64,7.248980018406708e-05,1.0455267755862893e-08,0.9574206500343084,0.9998950237140578,1.0029353453727881e-07,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.2151284515857696,0.2151151895523071,0.7731733322143555,0.0074583212005541,0.0095592535852797,0.0249191531540179,1.0,1.0,1.0,1132.9835035800934,-1.0
54,U_Net,120,120,64,0.0002795050728221,0.0543214140159573,0.8593086667219284,0.9658751583911132,4.4030369616577277e-11,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.092729702591896,0.0916075557470321,0.8795320987701416,0.0045124089205269,0.5462178567166538,0.2494091709237971,1.0,1.0,1.0,1115.9460566043854,-1.0
55,U_Net,120,120,64,0.0005384894338692,5.79506255206356e-08,0.3858293620354093,0.9998383950318828,1.601920619505161e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0507179573178291,0.0483843386173248,0.9805796146392822,0.0456604579804484,0.0530675168930311,0.0102566781242866,0.0153557305568714,0.047962226640159,0.0594557654075546,1096.7760355472565,76.36128044128418
56,U_Net,120,120,64,4.88019486090667e-05,9.024696413808128e-06,0.6723867376223586,0.93045491577012,2.3660866820647573e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.205528512597084,0.2021401822566986,0.946103036403656,0.0202290797236705,0.0168471671689151,0.0204231600209709,1.0,1.0,1.0,1103.4069764614103,-1.0
57,U_Net,120,120,32,8.955372595323415e-05,2.1021016377626746e-07,0.7400103435317921,0.9918524655196423,2.1838825513272635e-09,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0003904468030668,0.0003013538662344,0.977274775505066,0.0043863456961206,0.0123728555285488,0.0223723578372017,0.0184285694647962,0.0447316103379721,0.0682157057654075,1562.8350064754486,132.59212613105774
58,U_Net,120,120,64,0.0002207380251964,2.0624350172202777e-08,0.8991824545617347,0.9992118833531664,6.086748087995021e-07,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.0661710873246193,0.0658755376935005,0.933930516242981,0.0204936421377271,0.020322619382565,0.0163385896055308,1.0,1.0,1.0,1108.5493631362915,-1.0
59,U_Net,120,120,64,1.3315455649492426e-05,0.0129895558888308,0.7987386342504166,0.9865341710974552,3.487968537969531e-10,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.8537741899490356,0.8526523113250732,0.9059408903121948,0.0215843220318534,0.0181429827196227,0.0546020928275254,1.0,1.0,1.0,1108.8176288604736,-1.0
60,U_Net,120,120,64,0.0022100850681741,0.0001781512560198,0.966672476702646,0.9986412649332296,1.1881157003603388e-08,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1258108019828796,0.1252283304929733,0.9286139011383056,0.0212560786760744,0.0189687537058698,0.0072345569584867,1.0,1.0,1.0,1111.3820130825045,-1.0
61,U_Net,120,120,64,0.0009946722398749,6.76131889390115e-07,0.947000821595788,0.9550164961271356,4.099587717091842e-09,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0004106342094019,0.0003388313343748,0.9744577407836914,0.003556359033502,0.0073784635316675,0.0139381493840478,0.0163653118879426,0.0404448310139165,0.0595800198807157,1100.8538432121277,62.53737473487854
62,U_Net,120,120,32,0.0081637723761262,1.418737471586684e-06,0.311070903156408,0.9810256842922404,7.070428406594262e-08,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.1170725896954536,0.116888627409935,0.8831378817558289,0.0065658259575168,0.0048316953360312,0.0040612346844293,1.0,1.0,1.0,1535.1203653812408,-1.0
63,U_Net,120,120,64,2.608835673239025e-05,4.639821172075016e-05,0.930133694317088,0.9960240603190288,1.9467582781414882e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.4410713911056518,0.4399080872535705,0.9025524854660034,0.018658071413347,0.0199748683336335,0.0465706435143707,1.0,1.0,1.0,948.3517680168152,-1.0
64,U_Net,120,120,64,0.0006573940470241,6.699113119657065e-08,0.5547604178738386,0.9994297638887852,1.5989152245064522e-08,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0003024335601367,0.0002447223523631,0.982627272605896,0.0091793126460442,0.0290572774842728,0.0228060381858459,0.0161772031095753,0.0466575546719681,0.0654821073558648,873.7804806232452,84.88905310630798
65,U_Net,120,120,64,0.0002954723613559,2.829760525223355e-06,0.8365631350187017,0.9318967895136648,8.498671359463272e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",6.98840813129209e-05,4.6652254241053015e-05,0.9880601167678832,0.0031050745897528,0.0097075763906162,0.0163638324736191,0.0176826311656654,0.044358846918489,0.0675944333996023,876.8912308216095,52.52952694892883
66,U_Net,120,120,64,0.0004483815841725,1.7125069967773928e-05,0.8521962203760708,0.9214777958592338,3.472587498061251e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",8.58036510180682e-05,6.149952969281003e-05,0.9879264831542968,0.003084521389268,0.0066382175273653,0.0113115737598195,0.0182987258403337,0.0448558648111332,0.0638667992047713,890.0299339294434,41.93068099021912
67,U_Net,120,120,64,0.0002880048223164,2.04789552270498e-05,0.8881744177522128,0.9104776934536066,3.125670621509694e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0001004302175715,7.225997251225635e-05,0.987201452255249,0.0071118043965504,0.0116862769967078,0.0462320981182671,0.0165979021636158,0.0440482107355864,0.0666003976143141,884.9276795387268,77.55539751052856
68,U_Net,120,120,64,0.0004730613204786,9.855760963072407e-05,0.8474313347929465,0.9007335384978494,3.931506280003661e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0004474783781915,0.0003684412513393,0.979218602180481,0.0044236727378383,0.008914790748998,0.0151091678451167,0.0166666815605177,0.0451043737574552,0.0648608349900596,890.2465460300446,44.07705640792847
69,U_Net,120,120,64,0.0001824761032733,0.0008832605581855,0.9082542910487078,0.945379437401464,8.427360334706451e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.001816950039938,0.0016298156697303,0.9722132086753844,0.0057902470410695,0.011073250783456,0.0201605067436764,0.0182130285893803,0.0343563618290258,0.0706386679920477,888.9919140338898,28.202242136001587
70,U_Net,120,120,64,0.0013751210056679,2.8529808672636502e-06,0.8174398982463201,0.9226183138118488,6.305728933673661e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0003603463992476,0.0002864046546164,0.9764395356178284,0.0037080960988004,0.0102866185365292,0.0146471589105068,0.0166844549792225,0.0471545725646123,0.0571570576540755,880.8113126754761,42.55716681480408
71,U_Net,120,120,64,0.0001296367405426,0.0003033280921502,0.8766874401333541,0.962577099720709,4.026171513186602e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0005136542604304,0.0004414793511386,0.9815577268600464,0.0096198521612938,0.0047699153631896,0.0174410755906442,0.018152956408933,0.0377733598409542,0.0721297216699801,880.5875558853149,95.55240750312804
72,U_Net,120,120,64,0.0001061663577668,6.95458955320586e-06,0.7759542984873615,0.9730152221679744,1.2702449959467094e-07,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.078416422009468,0.0734346359968185,0.9760639667510986,0.0292581168256346,0.0384265128812828,0.0082806444559908,0.0189649914145032,0.0454771371769383,0.0670974155069582,870.4031958580017,150.50802659988403
73,U_Net,120,120,64,0.0007810154339123,2.009295327668417e-05,0.9395805279358912,0.9772651443101584,7.767337315930728e-08,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0421944111585617,0.0401288345456123,0.9832645654678344,0.047830588004386,0.0559302492557969,0.0130789064820323,0.0166558080825967,0.044110337972167,0.059020874751491,900.78679728508,43.7936635017395
74,U_Net,120,120,64,0.0002318747071212,3.696780819923444e-06,0.9010940348309378,0.9370095920923112,4.162864552641951e-08,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.0596536174416542,0.0593095272779464,0.9410107135772704,0.0109406459308289,0.0171931984259747,0.0273479319684019,1.0,1.0,1.0,904.318984746933,-1.0
75,U_Net,120,120,64,0.0005810081370413,4.225536211593855e-05,0.9264514231509052,0.9885416224951952,9.803658418861153e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0003154487058054,0.000249384669587,0.9800854921340942,0.0040161674362394,0.0061439480591929,0.0137351876987059,0.0172000486459846,0.0424950298210735,0.0640531809145129,952.5217666625977,55.83531928062439
76,U_Net,120,120,64,0.0003415800361858,1.3835791393881436e-05,0.7341134237302338,0.969009689281396,1.94800413096426e-07,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.1049442738294601,0.104520633816719,0.9411258101463318,0.0253847532466247,0.0317313045544148,0.0302666264484413,1.0,1.0,1.0,1002.0230600833892,-1.0
77,U_Net,120,120,64,0.0003941734297474,9.568521079622924e-05,0.8522480678105921,0.9575988517465452,3.4506041629559186e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0335065722465515,0.0310405064374208,0.987369179725647,0.0460668324120631,0.0601081137770021,0.0125485436253727,0.015506485220259,0.0473409542743538,0.0616923459244532,1012.9316649436952,64.45463514328003
78,U_Net,120,120,64,0.0009843057659566,0.0003681902790971,0.8528579330442028,0.9006335831557545,3.455291519198733e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0901941061019897,0.0878952667117118,0.9623858332633972,0.0337296995931124,0.0429451682663046,0.0096013666676374,0.014604680870823,0.0422465208747514,0.0588344930417495,1019.1374292373656,43.19575262069702
79,U_Net,120,120,64,7.83021207465106e-05,0.0010395786313738,0.9187096874950048,0.9591259981854788,5.481822309425988e-07,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.0509475134313106,0.050247773528099,0.95771586894989,0.0172533129792107,0.018214432517996,0.0425747404967558,0.0154684552459891,0.0247887673956262,0.0798334990059642,1012.0786027908324,32.707783460617065
80,U_Net,120,120,64,0.0026367690172992,0.0021815494539492,0.652304998952583,0.942962371697228,2.09771426791559e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0140619101002812,0.0135343000292778,0.9105697870254515,0.0061534514539359,0.2371637215038129,0.1196562961727564,1.0,1.0,1.0,1005.9813795089722,-1.0
81,U_Net,120,120,64,0.0016962498033929,0.0001060375829351,0.9531963507225802,0.984932150939237,9.587406120313107e-07,11,128,0.01,0,4,0.1,1,Mult,"FocalLoss(
  (bce_loss): CrossEntropyLoss()
)",0.0034597828052937,0.0032780203036963,0.9428807497024536,0.0041120040703083,0.0061153468404589,0.0109203523967188,1.0,1.0,1.0,986.6228008270264,-1.0
82,U_Net,120,120,64,0.0003960427359447,0.0002532195431041,0.8357768550806867,0.9256507466201342,1.238088926180691e-07,11,128,0.01,0,4,0.1,1,Mult,"DiceBCELoss(
  (bce_loss): CrossEntropyLoss()
)",0.0320305861532688,0.029839614406228,0.9880146980285645,0.0452336767344526,0.0643856647688052,0.0169075904706066,0.0172321642436655,0.049888170974155,0.0593315109343936,998.767528295517,66.71398448944092
83,U_Net,120,120,64,0.0001824483125563,0.0002965984713001,0.7908904059107329,0.9209107201307288,5.6888034903481927e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0411135330796241,0.0376467257738113,0.9885525107383728,0.043193784294501,0.0695161544649188,0.0233827703718755,0.0183684488905681,0.046284791252485,0.0677186878727634,1040.8836917877195,122.18787932395936
84,U_Net,120,120,32,0.0001705526413119,0.0034163286467942,0.789914243981492,0.9496221473272222,2.6910544357680383e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0651804357767105,0.0626304373145103,0.9833314418792723,0.0585984505234545,0.0738189604725114,0.013990357008954,0.0172743269236103,0.0490183896620278,0.0625621272365805,1454.5200424194336,72.51644945144653
85,U_Net,120,120,64,0.0001359077298836,0.0021008517323065,0.6271014857553336,0.9826877537599292,5.4076930939479744e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0481675714254379,0.0445421561598777,0.988667368888855,0.0382549730433292,0.0748539238198236,0.0234883213310341,0.0172773728190086,0.0451665009940357,0.0662897614314115,860.6063089370728,49.63675475120544
86,U_Net,120,120,64,6.306901289642579e-05,0.0273560488918145,0.7108796354217868,0.9814820936344116,4.4789380285049497e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1851607114076614,0.181760549545288,0.9822958707809448,0.0221785086592867,0.0606886274606237,0.028236775369399,0.0184428527170427,0.0308151093439363,0.0714463220675944,880.4774928092957,46.33326387405396
87,U_Net,120,120,64,5.288264337166437e-05,0.009888288426623,0.4657057325772007,0.9710204497395288,7.190727662448923e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1377482861280441,0.1345279663801193,0.9756600856781006,0.0206162186783751,0.0275670568384603,0.0328829076280695,0.0184568822549269,0.033300198807157,0.0766650099403578,908.8141994476318,45.16718602180481
88,U_Net,120,120,32,0.0001398300740708,0.0880961520633277,0.6183248105604795,0.9786641764665052,6.030750896932427e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.4144078493118286,0.4091347455978393,0.9191272258758544,0.0202247143649534,0.3763611625191466,0.1058825525716795,1.0,1.0,1.0,1338.5584919452667,-1.0
89,U_Net,120,120,64,3.212709067315103e-05,0.0073030336060107,0.5850292037604881,0.9831323142028556,8.304898766474285e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.3529203534126282,0.3491471707820892,0.9564212560653688,0.0297461490309916,0.0294693004368709,0.0271455330458392,0.0160747756969499,0.0191351888667992,0.0972912524850894,891.8205542564392,173.65699672698975
90,U_Net,120,120,64,0.0001047595521366,0.0028188321431158,0.6625209005502679,0.9920521784572888,3.796613826318642e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0508814454078674,0.0477621406316757,0.989396035671234,0.020230029595335,0.0467228600346786,0.0642659724730839,0.0190990158427835,0.0483971172962226,0.0709493041749503,855.4497454166412,80.3341600894928
91,U_Net,120,120,64,1.8822059900152066e-05,0.0026849817346573,0.6797379133792827,0.9924319589563722,2.402575364001429e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.7396477460861206,0.7390305995941162,0.8744327425956726,0.0342499081772189,0.0241815665594619,0.0197481075662352,1.0,1.0,1.0,873.7061462402344,-1.0
92,U_Net,120,120,32,4.345288515991712e-05,0.0011961050117377,0.5133791898754554,0.9982450257441942,9.624455616732294e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1198172271251678,0.1155724972486496,0.9551810026168824,0.0238918222552554,0.0331132817633153,0.0083395658627909,0.0182051293986975,0.0310014910536779,0.0839338966202783,1302.8949525356293,62.407591819763184
93,U_Net,120,120,64,1.4458885841928566e-05,0.0225760379873026,0.2691949698196109,0.9941595455175704,9.5856392543775e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),1.0409488677978516,1.038035869598389,0.9224157333374025,0.0276505798788667,0.0250162233968475,0.0147752940154829,1.0,1.0,1.0,851.8760323524475,-1.0
94,U_Net,120,120,64,8.673617264867065e-05,0.0478180233217495,0.5462266671068132,0.9952189295554488,3.697939745935652e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.2506285607814789,0.2480359971523285,0.9585887789726256,0.0306044631477033,0.2162567756911319,0.0799423148020978,0.0140076695486777,0.0224900596421471,0.07933648111332,913.4449150562286,63.30016613006592
95,U_Net,120,120,64,0.0001076630049944,0.0006124416788273,0.4301733981452503,0.997437456609238,4.715738107522695e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0563279092311859,0.0523107126355171,0.985418438911438,0.0195201881843713,0.053019212143465,0.0223498727003682,0.0196459552281718,0.047837972166998,0.066351888667992,886.1151423454285,88.17313623428345
96,U_Net,120,120,64,0.0002045590015846,0.0060274839015793,0.3371008847682367,0.991707362252704,8.015222205374821e-11,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1103623285889625,0.1073103621602058,0.9704367518424988,0.0506571523206883,0.4860052914174225,0.0592102203522889,0.0177184125096758,0.0392644135188866,0.060946819085487,850.9270203113556,51.546889781951904
97,U_Net,120,120,64,2.589191454628083e-05,0.0004182011758042,0.7409153524725539,0.986636949972651,5.441665684633483e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.5632694363594055,0.5624746084213257,0.9053522348403932,0.0301689657374133,0.0244502974693805,0.0392759100528697,1.0,1.0,1.0,852.7394149303436,-1.0
98,U_Net,120,120,32,0.000252911824011,0.0909017717149916,0.7634845591813234,0.9970865567110856,2.512822231294008e-10,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.4426115453243255,0.4369996190071106,0.909691333770752,0.0309324207572351,0.4737328159710084,0.1593259239131213,1.0,1.0,1.0,1354.889850139618,-1.0
99,U_Net,120,120,64,4.0591201299413714e-05,0.0048727431281381,0.6637883923693952,0.9894674167446926,2.005971717942064e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.2115112245082855,0.2071077823638916,0.9440747499465942,0.0280113426586992,0.0201152594385309,0.0129428545791576,1.0,1.0,1.0,887.5158262252808,-1.0
100,U_Net,120,120,64,0.0001550818414398,0.0007815636435271,0.6173649857247734,0.9956777686742436,3.190003324420777e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0422659702599048,0.038809236139059,0.9888046979904176,0.0417573473130735,0.0575634813468771,0.0138261176641827,0.0174086151558264,0.046036282306163,0.0657306163021868,910.8727071285248,89.87114810943604
101,U_Net,120,120,64,7.775014044639279e-05,0.0016388380455674,0.6092462543052454,0.99589354467378,1.3720448191010724e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.077180340886116,0.0727486461400985,0.982491374015808,0.0292795217277526,0.039290345127737,0.015267828006874,0.0182378832793747,0.0389537773359841,0.0661033797216699,857.1189064979553,80.71534824371338
102,U_Net,120,120,32,0.0001490728784335,0.0165611266538793,0.4527075715828861,0.9996914028699116,1.65057617027994e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.1582772135734558,0.1520187854766845,0.9631160497665404,0.0507608916671835,0.6736976169058848,0.0939138204020707,0.0165656637422936,0.035226143141153,0.062748508946322,1333.6022536754608,32.571263790130615
103,U_Net,120,120,64,5.929044191867459e-05,0.0007185386255382,0.9860386912011384,0.9934257720538476,3.5375318654109493e-08,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.2323369085788726,0.232863038778305,0.9258427023887634,0.0075778414245989,0.0080216697471382,0.0143502568915547,1.0,1.0,1.0,898.3346817493439,-1.0
104,U_Net,120,120,64,2.998605153739468e-05,0.0101367368439773,0.5176047858559181,0.9990208767979796,7.49414397011453e-09,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.488223671913147,0.48941570520401,0.8108989000320435,0.0130951040282565,0.0306181135222919,0.0945989300343983,1.0,1.0,1.0,869.8150460720062,-1.0
105,U_Net,120,120,64,4.927514027180467e-05,0.0002222820438372,0.3185581151497763,0.99676712658503,3.626100408429957e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.6278942823410034,0.6239848136901855,0.9617319107055664,0.0270904265878181,0.0254228805304764,0.0101333925599781,0.0164408134436402,0.0362201789264413,0.0789015904572564,870.1955862045288,157.54348373413086
106,U_Net,120,120,64,1.58451809689542e-05,0.0035600089758049,0.8165456719971533,0.9988292282178802,8.356427920692947e-08,11,128,0.01,0,4,0.1,1,Mult,TverskyLoss(),0.6354178190231323,0.6332486867904663,0.5289154052734375,0.0038232614180735,0.0048744521492824,0.0525562496515017,1.0,1.0,1.0,855.793799161911,-1.0
107,U_Net,120,120,32,9.651010968782826e-05,0.0014982804455412,0.9813255132871,0.9977544542918706,2.8147641978774555e-08,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.0551519244909286,0.0515336096286773,0.9850363731384276,0.0521393888735623,0.0567747475990485,0.0124699805537369,0.0186736708225782,0.0438618290258449,0.0653578528827037,1386.5420286655426,59.045339584350586
108,U_Net,120,120,64,3.680051762626368e-05,0.0411782963954979,0.989859654240462,0.99854345361779,1.0759412655282312e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.3670029640197754,0.36546191573143,0.9475215673446656,0.0392376350747128,0.0300693478254057,0.0510083546275762,1.0,1.0,1.0,848.8417065143585,-1.0
109,U_Net,120,120,64,0.000122899183764,0.0642939055082576,0.6961607419728983,0.9948137606913938,5.610504862406659e-10,11,128,0.01,0,4,0.1,1,Mult,DiceLoss(),0.2366611361503601,0.23597052693367,0.8823423385620117,0.0057104431255258,0.0905221949017908,0.1517491735723148,1.0,1.0,1.0,887.2901048660278,-1.0
110,U_Net,120,120,64,0.0004913448759299,0.0242737442933639,0.7204435770208176,0.9991982771544234,5.870505357364272e-09,11,128,0.01,0,4,0.1,1,Mult,IoULoss(),0.3539597392082214,0.3535664677619934,0.7714369297027588,0.0128006487196956,0.1179697140172846,0.1354976152263605,1.0,1.0,1.0,880.9731872081757,-1.0
111,U_Net,120,120,64,2.18968577748524e-05,6.856567922622602e-05,0.4122234920186984,0.9873926616005472,2.727546920665237e-09,11,128,0.01,0,4,0.1,1,Mult,CrossEntropyLoss(),0.9477779865264891,0.9492892026901244,0.9061934947967528,0.0312953490091665,0.0219819386697472,0.1096464035151306,1.0,1.0,1.0,851.7646923065186,-1.0
